Id;Label;Eccentricity;Closeness Centrality;Betweenness Centrality;Degree;Weighted Degree;Component ID;Modularity Class;Clustering Coefficient;Number of triangles;Eigenvector Centrality;PageRank;Authority;Hub
1076;m138154;4.0;3.5415191262281183;965.2386177851455;9;41.0;0;3;0.0;0;0.011068027502711833;2.0540557439766167E-5;2.5266307E-5;2.5266307E-5
1077;m138203;4.0;3.7163732482170464;332.2069832369399;6;30.0;0;3;0.0;0;0.0052808387502442196;1.7023760354493102E-5;1.7686414E-5;1.7686414E-5
1078;m138279;4.0;3.172061243828238;2898.302666917886;6;33.0;0;4;0.0;0;0.014131070359848306;2.146268119501815E-5;1.7686414E-5;1.7686414E-5
1079;m138291;4.0;3.8310807441025387;26.938926901134586;2;11.0;0;5;0.0;0;0.002488429925796061;1.100936426285049E-5;7.579892E-6;7.579892E-6
1080;m138308;4.0;3.709291307166725;103.98484069720324;4;17.0;0;2;0.0;0;0.005156460159644913;1.269374573182327E-5;1.2633153E-5;1.2633153E-5
1081;m138365;4.0;3.496533838711286;0.0;1;6.0;0;4;0.0;0;0.0043707010433324586;1.1005909028576612E-5;5.0532612E-6;5.0532612E-6
1082;m138388;4.0;3.3357438531744052;5224.285544582618;22;166.0;0;5;0.0;0;0.02785732455553114;5.847383902084828E-5;5.8112506E-5;5.8112506E-5
1083;m138429;4.0;3.589496783202833;111.32993472483415;2;15.0;0;0;0.0;0;0.005650150736949939;1.2976208214941036E-5;7.579892E-6;7.579892E-6
1084;m138434;4.0;2.93536481970974;6756.929203166716;8;63.0;0;4;0.0;0;0.01990088775561868;3.4475873040047724E-5;2.2739676E-5;2.2739676E-5
1085;m138466;4.0;2.816567752231809;24894.507201663717;47;326.0;0;2;0.0;0;0.06780770102376747;1.0492371120313611E-4;1.2127827E-4;1.2127827E-4
1086;m138562;4.0;2.9188070420427907;9696.590416918272;16;118.0;0;3;0.0;0;0.02872061335717344;4.711818710260198E-5;4.295272E-5;4.295272E-5
1087;m138629;4.0;3.746695925390255;0.0;1;6.0;0;4;0.0;0;0.0024634005897948875;1.0196644096760026E-5;5.0532612E-6;5.0532612E-6
1088;m138734;4.0;3.7654481073263177;0.0;1;5.0;0;4;0.0;0;0.0020256683224652732;1.071110043383653E-5;5.0532612E-6;5.0532612E-6
1089;m138744;4.0;2.704353897561219;27337.52304371767;41;276.0;0;5;0.0;0;0.05903679296566285;9.112599291506479E-5;1.0611849E-4;1.0611849E-4
1090;m138761;4.0;3.214453144481572;2162.7713054336596;5;30.0;0;4;0.0;0;0.012631689962946358;1.9897555724693564E-5;1.5159784E-5;1.5159784E-5
1091;m138894;4.0;3.557179193057703;879.1298658169909;8;40.0;0;5;0.0;0;0.008833516587922282;1.9812509818164738E-5;2.2739676E-5;2.2739676E-5
1092;m139144;4.0;2.8498827988628994;14665.419564697537;25;176.0;0;4;0.0;0;0.04282695175258447;6.681498691499259E-5;6.5692395E-5;6.5692395E-5
1093;m139157;4.0;3.9362126577228067;0.0;1;5.0;0;2;0.0;0;6.909605079820763E-4;9.19682250153244E-6;5.0532612E-6;5.0532612E-6
1094;m139175;4.0;3.870380529649394;0.0;1;2.0;0;4;0.0;0;0.0014506674528892342;8.203263681175584E-6;5.0532612E-6;5.0532612E-6
1095;m139203;4.0;3.2746995162336043;1298.167295889971;5;33.0;0;4;0.0;0;0.013138915388694572;2.091285395431367E-5;1.5159784E-5;1.5159784E-5
1096;m139210;4.0;3.385417186175253;581.995288347033;3;18.0;0;4;0.0;0;0.0076133069781533095;1.543263156898905E-5;1.01065225E-5;1.01065225E-5
1097;m139251;4.0;3.8514288564161387;0.0;1;8.0;0;2;0.0;0;0.001611936098666054;1.0165820100579933E-5;5.0532612E-6;5.0532612E-6
1098;m139252;4.0;3.8568151214403272;0.0;1;8.0;0;3;0.0;0;0.0014551914994600647;1.0755649678152758E-5;5.0532612E-6;5.0532612E-6
1099;m139256;4.0;3.5394244676076005;825.5457092303947;6;41.0;0;6;0.0;0;0.00888829935637565;2.129392112148528E-5;1.7686414E-5;1.7686414E-5
1100;m139298;4.0;2.959004538427011;5210.211060434984;9;44.0;0;2;0.0;0;0.01965316026585332;2.3305155990387844E-5;2.5266307E-5;2.5266307E-5
1101;m139314;4.0;3.3712533040746098;416.83432874776423;2;13.0;0;0;0.0;0;0.007424995351484096;1.3550902794876344E-5;7.579892E-6;7.579892E-6
1102;m139327;4.0;3.9157647997606104;0.0;1;7.0;0;6;0.0;0;8.69958942842007E-4;1.0297448615578718E-5;5.0532612E-6;5.0532612E-6
1103;m139408;4.0;3.138247468954167;2675.7259591540683;8;36.0;0;4;0.0;0;0.016164039655518027;1.9511502503991014E-5;2.2739676E-5;2.2739676E-5
1104;m139466;4.0;2.779362625305471;25890.064670618292;36;233.0;0;3;0.0;0;0.05121098279553387;8.022607118475259E-5;9.348534E-5;9.348534E-5
1105;m139492;4.0;3.6987182684155404;0.0;1;1.0;0;0;0.0;0;0.003054294308151632;7.844121168176903E-6;5.0532612E-6;5.0532612E-6
1106;m139576;4.0;3.590893222283178;366.5818233249861;3;20.0;0;3;0.0;0;0.005979663727170283;1.4899719853299257E-5;1.01065225E-5;1.01065225E-5
1107;m139601;4.0;3.793975362824797;118.84991493986962;2;15.0;0;3;0.0;0;0.0026316292467882417;1.3199296524603313E-5;7.579892E-6;7.579892E-6
1108;m139677;4.0;3.7654481073263177;0.0;1;2.0;0;4;0.0;0;0.0020256683224652732;8.772770551615062E-6;5.0532612E-6;5.0532612E-6
1109;m139684;4.0;3.96743304573338;0.0;1;8.0;0;3;0.0;0;3.441360320401089E-4;9.583136682868789E-6;5.0532612E-6;5.0532612E-6
1110;m139738;4.0;3.750685751334098;163.29528109091876;2;10.0;0;3;0.0;0;0.002999184500515745;1.1756475408845866E-5;7.579892E-6;7.579892E-6
1111;m139816;4.0;3.123485112961947;10779.327216552547;30;122.0;0;5;0.0;0;0.03662449526327439;4.5220602072111036E-5;7.832555E-5;7.832555E-5
1112;m139861;4.0;3.3558924741908136;2067.3542012371886;5;27.0;0;4;0.0;0;0.010148175514434055;1.9064369913641093E-5;1.5159784E-5;1.5159784E-5
1113;m139868;4.0;3.2472694628696823;1766.036585207627;6;37.0;0;4;0.0;0;0.01206366137006423;2.104407554160776E-5;1.7686414E-5;1.7686414E-5
1114;m139990;4.0;3.765747344272106;310.2220749176599;3;16.0;0;3;0.0;0;0.003374231932250575;1.3666587400967596E-5;1.01065225E-5;1.01065225E-5
1115;m140027;4.0;2.9132212857214106;9300.79659291912;13;76.0;0;6;0.0;0;0.02262966479444654;3.463304380228131E-5;3.537283E-5;3.537283E-5
1116;m140067;4.0;3.274400279287816;5344.879993032679;17;79.0;0;3;0.0;0;0.02240865861099431;3.361957971592715E-5;4.547935E-5;4.547935E-5
1117;m140101;4.0;3.896513889581567;0.0;1;8.0;0;1;0.0;0;0.0011352974450420268;1.0397294179126948E-5;5.0532612E-6;5.0532612E-6
1118;m140135;4.0;3.7785147872924045;151.81232882563614;2;14.0;0;6;0.0;0;0.0027806538410814524;1.3036581540144407E-5;7.579892E-6;7.579892E-6
1119;m140258;4.0;3.6452546007680415;517.0777453853576;3;19.0;0;0;0.0;0;0.004462898772591361;1.5009830744252616E-5;1.01065225E-5;1.01065225E-5
1120;m140266;4.0;3.2277193157448507;1939.4802299375028;3;15.0;0;3;0.0;0;0.009408925143435916;1.462822264438483E-5;1.01065225E-5;1.01065225E-5
1121;m140272;4.0;3.3897062490648846;0.0;1;5.0;0;4;0.0;0;0.005171630049623922;1.0313964234558519E-5;5.0532612E-6;5.0532612E-6
1122;m140281;4.0;3.064734925938856;3828.9434602788565;4;25.0;0;4;0.0;0;0.012053307931659603;2.1710762770810107E-5;1.2633153E-5;1.2633153E-5
1123;m140296;4.0;3.330656825096005;849.1081645419209;2;3.0;0;4;0.0;0;0.006491646956821242;9.03248171522668E-6;7.579892E-6;7.579892E-6
1124;m140298;4.0;3.870380529649394;0.0;1;6.0;0;4;0.0;0;0.0014506674528892342;9.648689783258583E-6;5.0532612E-6;5.0532612E-6
1125;m140333;4.0;3.509999501271757;490.869452847711;5;36.0;0;0;0.0;0;0.00936661571531731;1.9268584785347454E-5;1.5159784E-5;1.5159784E-5
1126;m140364;4.0;3.796867986634083;0.0;1;6.0;0;4;0.0;0;0.0022131276014285403;9.448946629633723E-6;5.0532612E-6;5.0532612E-6
1127;m140399;4.0;3.3897062490648846;0.0;1;7.0;0;4;0.0;0;0.005171630049623922;1.1447329676328292E-5;5.0532612E-6;5.0532612E-6
1128;m140472;4.0;3.560969527704354;1078.3183917554436;5;29.0;0;2;0.0;0;0.006938526171416495;1.8398981529453206E-5;1.5159784E-5;1.5159784E-5
1129;m140484;4.0;3.8270909181586954;11.205174432392196;2;13.0;0;0;0.0;0;0.0025822953746034265;1.1611894339483146E-5;7.579892E-6;7.579892E-6
1130;m140489;4.0;3.386614133958406;2873.5689768931993;7;37.0;0;3;0.0;0;0.011151024165168688;2.037422232146871E-5;2.0213045E-5;2.0213045E-5
1131;m140544;4.0;3.863198842950476;5.104000987808544;2;14.0;0;5;0.0;0;0.0022224601040466137;1.1406965144306376E-5;7.579892E-6;7.579892E-6
1132;m140572;4.0;3.2908583113061693;873.6175881508526;5;33.0;0;4;0.0;0;0.010100662465092846;1.9583539475302984E-5;1.5159784E-5;1.5159784E-5
1133;m140754;4.0;3.910278789087826;0.0;1;3.0;0;3;0.0;0;8.473060133386732E-4;8.794193277963823E-6;5.0532612E-6;5.0532612E-6
1134;m140922;4.0;3.287666450551095;1185.8560365797236;3;15.0;0;4;0.0;0;0.00893693081205332;1.5336656106331635E-5;1.01065225E-5;1.01065225E-5
1135;m141101;4.0;3.3897062490648846;0.0;1;4.0;0;4;0.0;0;0.005171630049623922;9.747281513673633E-6;5.0532612E-6;5.0532612E-6
1136;m141316;4.0;3.9093810782504614;0.0;1;5.0;0;3;0.0;0;0.0011097551842139512;8.826639825590748E-6;5.0532612E-6;5.0532612E-6
1137;m141333;4.0;3.8798563662660217;0.0;1;9.0;0;6;0.0;0;0.0013583924573223646;1.0495586011494596E-5;5.0532612E-6;5.0532612E-6
1138;m141355;4.0;3.496533838711286;0.0;1;6.0;0;4;0.0;0;0.0043707010433324586;1.1005909028576612E-5;5.0532612E-6;5.0532612E-6
1139;m141361;4.0;3.8778614532941003;15.274707368335116;2;6.0;0;5;0.0;0;0.0016956647024803319;9.354894298198572E-6;7.579892E-6;7.579892E-6
1140;m141377;4.0;3.672385417186175;39.99363896169165;2;14.0;0;4;0.0;0;0.0041072062876234315;1.2219220109904176E-5;7.579892E-6;7.579892E-6
1141;m141408;4.0;3.44147424068625;402.2082640499532;2;12.0;0;0;0.0;0;0.005831337977216596;1.3256827377219949E-5;7.579892E-6;7.579892E-6
1142;m141492;4.0;3.277891376988679;2552.3676265686854;13;91.0;0;2;0.0;0;0.017078926547789634;3.463026163267125E-5;3.537283E-5;3.537283E-5
1143;m141548;4.0;3.794274599770585;44.060959662387305;2;10.0;0;2;0.0;0;0.0027774697518252907;1.0767619592949406E-5;7.579892E-6;7.579892E-6
1144;m141567;4.0;3.2752979901251806;952.7024086196177;3;22.0;0;4;0.0;0;0.00830191247910343;1.65134216465126E-5;1.01065225E-5;1.01065225E-5
1145;m141592;4.0;3.368161188968131;1058.906558651766;2;10.0;0;4;0.0;0;0.006396369365797735;1.3590348871538568E-5;7.579892E-6;7.579892E-6
1146;m141637;4.0;3.826592189915715;17.631524994609155;2;14.0;0;2;0.0;0;0.002200904524126684;1.2006508436513091E-5;7.579892E-6;7.579892E-6
1147;m141647;4.0;3.1632836267517828;2714.943450095151;6;39.0;0;0;0.0;0;0.01623820421297852;2.230293864815658E-5;1.7686414E-5;1.7686414E-5
1148;m141666;4.0;3.2095656077003643;2399.9732893160035;6;25.0;0;1;0.0;0;0.014411826917682754;1.734791827057074E-5;1.7686414E-5;1.7686414E-5
1149;m141748;4.0;3.6963243728492343;166.01733790673836;4;20.0;0;2;0.0;0;0.005203045045613075;1.4003149224226008E-5;1.2633153E-5;1.2633153E-5
1150;m141786;4.0;2.625754326467508;40804.593116739605;56;350.0;0;4;0.0;0;0.07711776511910635;1.1175119079348277E-4;1.4401795E-4;1.4401795E-4
1151;m141812;4.0;3.784300034910977;155.8700952282714;2;12.0;0;3;0.0;0;0.0025229660615713563;1.2354132514563522E-5;7.579892E-6;7.579892E-6
1152;m141813;4.0;3.762954466111416;49.75282860610717;5;37.0;0;2;0.0;0;0.005632905657390584;1.7303830585930722E-5;1.5159784E-5;1.5159784E-5
1153;m141814;4.0;3.9009026981197947;0.0;1;7.0;0;4;0.0;0;0.0011369867645637714;1.0008366290662665E-5;5.0532612E-6;5.0532612E-6
1154;m141821;4.0;3.8973118547703356;0.0;1;8.0;0;2;0.0;0;0.0012299592505311398;1.0013466355123671E-5;5.0532612E-6;5.0532612E-6
1155;m141935;4.0;3.8348710787491895;0.0;1;5.0;0;4;0.0;0;0.001914462447957381;8.98562421922194E-6;5.0532612E-6;5.0532612E-6
1156;m141942;4.0;2.8373148471397935;21693.404366707306;33;244.0;0;4;0.0;0;0.05113511535701909;8.693033448692695E-5;8.590544E-5;8.590544E-5
1157;m141976;4.0;3.188319784549399;2460.002251407776;8;37.0;0;4;0.0;0;0.018717722913371634;2.132510324538978E-5;2.2739676E-5;2.2739676E-5
1158;m141990;4.0;3.140641364520473;6299.194237377906;17;103.0;0;3;0.0;0;0.026158386913918474;3.953298892659247E-5;4.547935E-5;4.547935E-5
1159;m141995;4.0;3.693332003391352;267.0334763938509;4;24.0;0;6;0.0;0;0.005035906380987419;1.5609544043563657E-5;1.2633153E-5;1.2633153E-5
1160;m142007;4.0;3.496533838711286;0.0;1;6.0;0;4;0.0;0;0.0043707010433324586;1.1005909028576612E-5;5.0532612E-6;5.0532612E-6
1161;m142011;4.0;3.8457433544461623;0.0;1;10.0;0;2;0.0;0;0.0016390953430173974;1.1050537736620507E-5;5.0532612E-6;5.0532612E-6
1162;m142066;4.0;2.9178095855568302;7481.790504006485;7;55.0;0;0;0.0;0;0.019987777502605466;3.071097713222289E-5;2.0213045E-5;2.0213045E-5
1163;m142135;4.0;3.8734726447558727;0.0;1;7.0;0;6;0.0;0;0.0013200169071973186;1.0410510133393847E-5;5.0532612E-6;5.0532612E-6
1164;m142196;4.0;3.496533838711286;0.0;1;4.0;0;4;0.0;0;0.0043707010433324586;9.830789562429104E-6;5.0532612E-6;5.0532612E-6
1165;m142205;4.0;3.3897062490648846;0.0;1;7.0;0;4;0.0;0;0.005171630049623922;1.1447329676328292E-5;5.0532612E-6;5.0532612E-6
1166;m142361;4.0;3.9045932871178497;0.0;1;6.0;0;4;0.0;0;9.840724834835398E-4;9.641927324031733E-6;5.0532612E-6;5.0532612E-6
1167;m142388;4.0;3.3897062490648846;0.0;1;7.0;0;4;0.0;0;0.005171630049623922;1.1447329676328292E-5;5.0532612E-6;5.0532612E-6
1168;m142399;4.0;3.3897062490648846;0.0;1;7.0;0;4;0.0;0;0.005171630049623922;1.1447329676328292E-5;5.0532612E-6;5.0532612E-6
1169;m142405;4.0;3.558575632138048;449.492238399533;2;8.0;0;4;0.0;0;0.004875715014427578;1.139817554554287E-5;7.579892E-6;7.579892E-6
1170;m142407;4.0;3.857812577926288;0.0;1;5.0;0;4;0.0;0;0.0016903525314635737;8.965663345581297E-6;5.0532612E-6;5.0532612E-6
1171;m142410;4.0;3.9261383472146028;0.0;1;5.0;0;3;0.0;0;6.221730697241492E-4;9.929591653297194E-6;5.0532612E-6;5.0532612E-6
1172;m142436;4.0;3.496533838711286;0.0;1;5.0;0;4;0.0;0;0.0043707010433324586;1.0418349295502859E-5;5.0532612E-6;5.0532612E-6
1173;m142560;4.0;3.3897062490648846;0.0;1;5.0;0;4;0.0;0;0.005171630049623922;1.0313964234558519E-5;5.0532612E-6;5.0532612E-6
1174;m142686;4.0;2.9923195850581017;4583.429613334866;6;42.0;0;4;0.0;0;0.016883615975712824;2.479449660209229E-5;1.7686414E-5;1.7686414E-5
1175;m142724;4.0;3.326666999152162;813.3683827654049;3;18.0;0;4;0.0;0;0.008619281119989252;1.5217178570664437E-5;1.01065225E-5;1.01065225E-5
1176;m142816;4.0;3.913570395491497;0.0;1;7.0;0;0;0.0;0;9.043463039869241E-4;9.795381893886291E-6;5.0532612E-6;5.0532612E-6
1177;m142821;4.0;3.2414842152511096;1607.4994629039238;3;14.0;0;4;0.0;0;0.009660698961884083;1.5241242539564362E-5;1.01065225E-5;1.01065225E-5
1178;m142860;4.0;3.746695925390255;0.0;1;6.0;0;4;0.0;0;0.0024634005897948875;1.0196644096760026E-5;5.0532612E-6;5.0532612E-6
1179;m142870;4.0;3.350406463518029;118.79491739552202;2;13.0;0;4;0.0;0;0.007358405405083826;1.2746463782203012E-5;7.579892E-6;7.579892E-6
1180;m143000;4.0;3.9045932871178497;0.0;1;3.0;0;4;0.0;0;9.840724834835398E-4;8.561238977082909E-6;5.0532612E-6;5.0532612E-6
1181;m143014;4.0;3.910278789087826;0.0;1;2.0;0;3;0.0;0;8.473060133386732E-4;8.35631239535391E-6;5.0532612E-6;5.0532612E-6
1182;m143046;4.0;3.5655578275397737;428.3148818953229;9;50.0;0;4;0.0;0;0.011254256314176004;2.2197738803890337E-5;2.5266307E-5;2.5266307E-5
1183;m143050;4.0;3.412548002593387;2075.3087716725445;9;55.0;0;3;0.0;0;0.013743170397657793;2.5939682762601963E-5;2.5266307E-5;2.5266307E-5
1184;m143056;4.0;3.8150216946785696;16.124706598312184;2;13.0;0;5;0.0;0;0.0027653359521740838;1.1375639707049355E-5;7.579892E-6;7.579892E-6
1185;m143161;4.0;3.8288863398334247;0.0;1;4.0;0;4;0.0;0;0.0019338116894115904;8.791497494005651E-6;5.0532612E-6;5.0532612E-6
1186;m143163;4.0;3.862001895167323;0.0;1;6.0;0;3;0.0;0;0.001387248401849692;1.0282506682100875E-5;5.0532612E-6;5.0532612E-6
1187;m143268;4.0;3.9268365667547753;0.0;1;1.0;0;5;0.0;0;9.708450507232045E-4;7.735701181362211E-6;5.0532612E-6;5.0532612E-6
1188;m143278;4.0;3.543813276145828;606.949749557044;7;34.0;0;2;0.0;0;0.008974813754732766;1.786628664845018E-5;2.0213045E-5;2.0213045E-5
1189;m143285;4.0;3.9606503416288463;0.0;1;7.0;0;5;0.0;0;4.3664086051673634E-4;9.378194529150975E-6;5.0532612E-6;5.0532612E-6
1190;m143290;4.0;3.862001895167323;0.0;1;6.0;0;3;0.0;0;0.001387248401849692;1.0282506682100875E-5;5.0532612E-6;5.0532612E-6
1191;m143314;4.0;3.7139793526507408;0.0;1;6.0;0;4;0.0;0;0.002850046691962301;9.855704669958865E-6;5.0532612E-6;5.0532612E-6
1192;m143366;4.0;3.7139793526507408;37.733774391029264;2;8.0;0;3;0.0;0;0.003259844102171526;1.0522841037268188E-5;7.579892E-6;7.579892E-6
1193;m143389;4.0;3.484664106528353;747.793223573621;6;21.0;0;2;0.0;0;0.009494074315648603;1.4594030977659441E-5;1.7686414E-5;1.7686414E-5
1194;m143434;4.0;3.8896314398284373;0.0;1;8.0;0;4;0.0;0;0.001361714406817565;9.858269099464748E-6;5.0532612E-6;5.0532612E-6
1195;m143452;4.0;3.893721011420877;0.0;1;4.0;0;1;0.0;0;0.0012031497001872456;8.876104830740186E-6;5.0532612E-6;5.0532612E-6
1196;m143531;4.0;3.1765497980150617;7106.133802409144;13;64.0;0;2;0.0;0;0.021473525281876193;3.001175657427192E-5;3.537283E-5;3.537283E-5
1197;m143573;4.0;3.428906288963144;2257.503152576129;20;112.0;0;2;0.0;0;0.024524190607139666;3.9877169237499426E-5;5.3059244E-5;5.3059244E-5
1198;m143728;4.0;3.9031968480375046;0.0;1;5.0;0;6;0.0;0;0.0010923226774040894;9.489081570401387E-6;5.0532612E-6;5.0532612E-6
1199;m143732;4.0;3.7016108922248265;472.21807082871106;2;13.0;0;6;0.0;0;0.0031179909998693633;1.3435942392890157E-5;7.579892E-6;7.579892E-6
1200;m143813;4.0;3.0283277642012867;3229.6914226173094;5;26.0;0;4;0.0;0;0.014479071852830561;1.9187175544721325E-5;1.5159784E-5;1.5159784E-5
1201;m143838;4.0;3.246970225923894;1083.1797465393001;5;33.0;0;4;0.0;0;0.01122401309440745;1.9995052371381003E-5;1.5159784E-5;1.5159784E-5
1202;m143942;4.0;2.8954665602713083;16581.977837860624;19;107.0;0;0;0.0;0;0.0326515614970053;4.426228180021897E-5;5.0532613E-5;5.0532613E-5
1203;m143949;4.0;3.9362126577228067;0.0;1;3.0;0;2;0.0;0;6.909605079820763E-4;8.510313752973097E-6;5.0532612E-6;5.0532612E-6
1204;m144054;4.0;2.6252555982245274;37827.29662926315;35;284.0;0;4;0.0;0;0.05855185139864104;1.0448745749963631E-4;9.09587E-5;9.09587E-5
1205;m144063;4.0;3.1115156351304174;5834.518547568526;17;105.0;0;1;0.0;0;0.02655142775930645;4.1423545435915224E-5;4.547935E-5;4.547935E-5
1206;m144080;4.0;3.8228018552690637;0.0;1;8.0;0;0;0.0;0;0.0019564358059505887;1.0124873689877412E-5;5.0532612E-6;5.0532612E-6
1207;m144113;4.0;3.199690788489352;6918.929256207028;23;174.0;0;4;0.0;0;0.03152240592140146;6.117962340669318E-5;6.0639137E-5;6.0639137E-5
1208;m144114;4.0;3.899007530796469;0.0;1;7.0;0;2;0.0;0;0.0012968673630663569;9.386079829535443E-6;5.0532612E-6;5.0532612E-6
1209;m144146;4.0;3.3897062490648846;0.0;1;5.0;0;4;0.0;0;0.005171630049623922;1.0313964234558519E-5;5.0532612E-6;5.0532612E-6
1210;m144202;4.0;3.496533838711286;0.0;1;5.0;0;4;0.0;0;0.0043707010433324586;1.0418349295502859E-5;5.0532612E-6;5.0532612E-6
1211;m144210;4.0;3.8160191511645305;0.0;1;1.0;0;5;0.0;0;0.0019694827816261746;7.84006530452907E-6;5.0532612E-6;5.0532612E-6
1212;m144297;4.0;3.345419181088225;215.52118472612986;2;8.0;0;0;0.0;0;0.007128065855574511;1.0833300705128325E-5;7.579892E-6;7.579892E-6
1213;m144326;4.0;3.7935763802304123;0.0;1;7.0;0;4;0.0;0;0.0021656089442577916;1.0278925631699367E-5;5.0532612E-6;5.0532612E-6
1214;m144441;4.0;3.127075956311406;3091.5717544621316;5;32.0;0;4;0.0;0;0.014222367365537844;2.1954621569195443E-5;1.5159784E-5;1.5159784E-5
1215;m144484;4.0;3.4023739464365867;1019.6033338991687;4;23.0;0;6;0.0;0;0.008095353583280325;1.669021991522594E-5;1.2633153E-5;1.2633153E-5
1216;m144510;4.0;3.496533838711286;0.0;1;5.0;0;4;0.0;0;0.0043707010433324586;1.0418349295502859E-5;5.0532612E-6;5.0532612E-6
1217;m144603;4.0;3.9165627649493793;0.0;1;4.0;0;3;0.0;0;8.768860795615776E-4;8.987115644866017E-6;5.0532612E-6;5.0532612E-6
1218;m144641;4.0;3.795471547553738;81.01211822461325;4;24.0;0;3;0.0;0;0.0038250885922537672;1.4751792083308287E-5;1.2633153E-5;1.2633153E-5
1219;m144674;4.0;2.6819111266271007;42520.587359032754;44;356.0;0;5;0.0;0;0.05942188789357873;1.2037276907769597E-4;1.1369838E-4;1.1369838E-4
1220;m144706;4.0;3.9261383472146028;0.0;1;7.0;0;3;0.0;0;6.221730697241492E-4;1.0909208062562437E-5;5.0532612E-6;5.0532612E-6
1221;m144739;4.0;2.8732232806343823;9149.130715835156;10;66.0;0;4;0.0;0;0.026244943091800053;3.449768834310421E-5;2.7792938E-5;2.7792938E-5
1222;m144758;4.0;3.277891376988679;870.9855296526503;3;20.0;0;3;0.0;0;0.008985591581305007;1.606700861019138E-5;1.01065225E-5;1.01065225E-5
1223;m144770;4.0;3.767044037703855;85.72914032260822;4;25.0;0;6;0.0;0;0.0046743825899103475;1.5072085089761377E-5;1.2633153E-5;1.2633153E-5
1224;m144845;4.0;3.267019101291706;843.3087612069828;3;21.0;0;0;0.0;0;0.009591466445369396;1.6571603864280592E-5;1.01065225E-5;1.01065225E-5
1225;m145148;4.0;3.9366116403171914;0.0;1;7.0;0;4;0.0;0;8.180594334705461E-4;9.326693233663684E-6;5.0532612E-6;5.0532612E-6
1226;m145167;4.0;2.901551044835669;9027.624310354055;7;47.0;0;4;0.0;0;0.020234737423979177;3.0050242612376232E-5;2.0213045E-5;2.0213045E-5
1227;m145402;4.0;3.4668096354296543;1506.999593776293;7;41.0;0;2;0.0;0;0.009375459995090471;2.1763784704240776E-5;2.0213045E-5;2.0213045E-5
1228;m145473;4.0;3.7200638372151014;216.3604385726782;5;32.0;0;5;0.0;0;0.005753372997190627;1.752716906223122E-5;1.5159784E-5;1.5159784E-5
1229;m145474;4.0;3.897411600418932;0.0;1;5.0;0;5;0.0;0;0.0011764377473281753;9.226012663313052E-6;5.0532612E-6;5.0532612E-6
1230;m145476;4.0;3.049573587352252;16363.735095117445;46;261.0;0;5;0.0;0;0.050324223098649756;8.297036970042648E-5;1.1875164E-4;1.1875164E-4
1231;m145525;4.0;3.711086728841454;313.2774294247911;3;24.0;0;3;0.0;0;0.0039933695245074705;1.6499231606408337E-5;1.01065225E-5;1.01065225E-5
1232;m145536;4.0;3.3596828088374644;352.44103074127054;2;12.0;0;3;0.0;0;0.006048516129185499;1.3140494477541305E-5;7.579892E-6;7.579892E-6
1233;m145548;4.0;3.892524063637724;0.0;1;8.0;0;1;0.0;0;0.001287925413288094;9.982962615681627E-6;5.0532612E-6;5.0532612E-6
1234;m145605;4.0;3.6639070370555085;34.18405874716465;2;2.0;0;0;0.0;0;0.004296113667598558;8.12374136689872E-6;7.579892E-6;7.579892E-6
1235;m145642;4.0;2.7439529200538626;29462.306783023538;42;324.0;0;4;0.0;0;0.06120833382889041;1.0869069662242625E-4;1.0864512E-4;1.0864512E-4
1236;m145649;4.0;3.8975113460675277;0.0;1;5.0;0;5;0.0;0;0.001217435898825411;9.01733625346424E-6;5.0532612E-6;5.0532612E-6
1237;m145667;4.0;3.507206623111067;758.3380653287759;6;32.0;0;4;0.0;0;0.00892559572283261;1.8509075593756086E-5;1.7686414E-5;1.7686414E-5
1238;m145687;4.0;2.4779312752481175;86682.07398269688;72;506.0;0;5;0.0;0;0.08334970391783295;1.6332092272613235E-4;1.8444404E-4;1.8444404E-4
1239;m145714;4.0;3.3100094758366168;1394.9767804085513;3;19.0;0;4;0.0;0;0.008609496967226269;1.7179030792435793E-5;1.01065225E-5;1.01065225E-5
1240;m145737;4.0;3.707396139843399;118.66500349949452;3;16.0;0;3;0.0;0;0.00462429414514972;1.2637459666428825E-5;1.01065225E-5;1.01065225E-5
1241;m145738;4.0;3.9457882399880306;0.0;1;7.0;0;3;0.0;0;6.173804833061534E-4;9.645278425956873E-6;5.0532612E-6;5.0532612E-6
